time,air,water,specimen
1415.28,23.25,95.25,69.25
1415.79,23.25,95.5,69.25
1416.28,23.25,95.25,69.25
1416.78,23.25,95.25,69.25
1417.29,23.25,95.5,69.25
1417.78,23.25,95.25,69.25
1418.28,23.25,95.25,69.25
1418.78,23.25,95.5,69.25
1419.28,23.25,95.25,69.25
1419.78,23.25,95.25,69.25
1420.28,23.25,95.5,69.25
1420.78,23.25,95.25,69.25
1421.28,23.25,95.25,69.25
1421.78,23.25,95.5,69.25
1422.28,23.25,95.25,69.25
1422.78,23.25,95.25,69.25
1423.28,23.25,95.25,69.25
1423.78,23.25,95.25,69.25
1424.28,23.25,95.25,69.25
1424.78,23.25,95.25,69.25
1425.28,23.25,95.25,69.25
1425.78,23.25,95.25,69.25
1426.28,23.25,95.25,69.25
1426.77,23.25,95.25,69.25
1427.28,23.25,95.25,69.25
1427.78,23.25,95.25,69.25
1428.27,23.25,95.25,69.25
1428.78,23.25,95.5,69.25
1429.28,23.25,95.25,69.25
1429.77,23.25,95.25,69.25
1430.28,23.25,95.25,69.25
1430.78,23.25,95.5,69
1431.27,23.25,95.25,69
1431.78,23.25,95.25,69.25
1432.28,23.25,95.5,69.25
1432.77,23.25,95.5,69
1433.28,23.25,95.25,69
1433.78,23.25,95.25,69
1434.27,23.25,95.5,69.25
1434.77,23.25,95.25,69.25
1435.28,23.25,95.5,69
1435.77,23.25,95.5,69
1436.27,23.25,95.5,69
1436.78,23.25,95.5,69
1437.27,23.25,95.5,69
1437.77,23.25,95.5,69
1438.28,23.25,95.5,69
1438.77,23.25,95.25,69
1439.27,23.25,95.25,69
1439.78,23.25,95.5,69
1440.27,23.25,95.25,69
1440.77,23.25,95.25,69
1441.27,23.25,95.25,69
1441.77,23.25,95.25,69
1442.27,23.25,95.25,69
1442.77,23.25,95.25,69
1443.27,23.25,95.25,69
1443.77,23.25,95.25,69
1444.27,23.25,95.5,69
1444.77,23.25,95.25,69
1445.27,23.25,95.25,69
1445.77,23.25,95.25,69
1446.27,23.25,95.25,69
1446.77,23.25,95.5,69
1447.27,23.25,95.5,69
1447.77,23.25,95.25,69
1448.27,23.25,95.25,68.75
1448.77,23.25,95.5,69
1449.26,23.25,95.25,68.75
1449.77,23.25,95.25,69
1450.27,23.25,95.5,68.75
1450.76,23.25,95.5,68.75
1451.27,23.25,95.5,68.75
1451.77,23.25,95.25,68.75
1452.26,23.25,95.5,69
1452.77,23.25,95.5,69
1453.27,23.25,95.5,69
1453.76,23.25,95.5,68.75
1454.27,23.25,95.5,68.75
1454.77,23.25,95.5,68.75
1455.26,23.25,95.5,68.75
1455.76,23.25,95.25,68.75
1456.27,23.25,95.25,68.75
1456.76,23.25,95.25,68.75
1457.26,23.25,95.25,68.75
1457.77,23.25,95.25,68.75
1458.26,23.25,95.25,68.75
1458.76,23.25,95.25,68.75
1459.27,23.25,95.25,68.75
1459.76,23.25,95.25,68.75
1460.26,23.25,95.25,68.75
1460.77,23.25,95.25,68.75
1461.26,23.25,95.25,68.75
1461.76,23.25,95.25,68.75
1462.26,23.25,95.25,68.75
1462.76,23.25,95.25,68.75
1463.26,23.25,95.25,68.75
1463.76,23.25,95.25,68.75
1464.26,23.25,95.25,68.75
1464.76,23.25,95.25,68.75
1465.26,23.25,95.25,68.75
1465.76,23.25,95.25,68.75
1466.26,23.25,95.25,68.75
1466.76,23.25,95.25,68.75
1467.26,23.25,95.25,68.75
1467.76,23.25,95.25,68.75
1468.26,23.25,95.25,68.5
1468.76,23.25,95.25,68.75
1469.26,23.25,95.25,68.75
1469.76,23.25,95.5,68.75
1470.26,23.25,95.25,68.5
1470.76,23.25,95.5,68.5
1471.26,23.25,95.5,68.75
1471.76,23.25,95.25,68.5
1472.26,23.25,95.25,68.75
1472.76,23.25,95.5,68.5
1473.26,23.25,95.5,68.5
1473.76,23.25,95.5,68.5
1474.26,23.25,95.5,68.5
1474.75,23.25,95.5,68.5
1475.26,23.25,95.25,68.5
1475.76,23.25,95.5,68.5
1476.25,23.25,95.5,68.5
1476.76,23.25,95.25,68.5
1477.26,23.25,95.25,68.5
1477.75,23.25,95.5,68.5
1478.26,23.25,95.5,68.5
1478.76,23.25,95.5,68.5
1479.25,23.25,95.5,68.5
1479.75,23.25,95.25,68.5
1480.26,23.25,95.5,68.5
1480.75,23.25,95.25,68.5
1481.25,23.25,95.25,68.5
1481.76,23.25,95.25,68.5
1482.25,23.25,95.5,68.5
1482.75,23.25,95.5,68.5
1483.26,23.25,95.25,68.5
1483.75,23.25,95.5,68.5
1484.25,23.25,95.25,68.5
1484.76,23.25,95.25,68.5
1485.25,23.25,95.25,68.5
1485.75,23.25,95.25,68.5
1486.25,23.25,95.5,68.5
1486.75,23.25,95.25,68.5
1487.25,23.25,95.25,68.25
1487.75,23.25,95.5,68.25
1488.25,23.25,95.25,68.25
1488.75,23.25,95.25,68.5
1489.25,23.25,95.5,68.5
1489.75,23.25,95.25,68.5
1490.25,23.25,95.25,68.5
1490.75,23.25,95.25,68.25
1491.25,23.25,95.25,68.5
1491.75,23.25,95.5,68.25
1492.25,23.25,95.25,68.25
1492.75,23.25,95.25,68.25
1493.25,23.25,95.25,68.25
1493.75,23.25,95.25,68.25
1494.25,23.25,95.5,68.25
1494.75,23.25,95.25,68.25
1495.25,23.25,95.5,68.25
1495.74,23.25,95.5,68.25
1496.25,23.25,95.25,68.25
1496.75,23.25,95.25,68.25
1497.24,23.25,95.25,68.25
1497.75,23.25,95.25,68.25
1498.25,23.25,95.25,68.25
1498.74,23.25,95.5,68.25
1499.25,23.25,95.5,68.25
1499.75,23.25,95.5,68.25
1500.24,23.25,95.5,68.25
1500.75,23.25,95.25,68.25
1501.25,23.25,95.5,68.25
1501.74,23.25,95.5,68.25
1502.24,23.25,95.25,68.25
1502.75,23.25,95.5,68.25
1503.24,23.25,95.25,68.25
1503.74,23.25,95.5,68.25
1504.25,23.25,95.5,68.25
1504.74,23.25,95.25,68.25
1505.24,23.25,95.25,68.25
1505.75,23.25,95.5,68.25
1506.24,23.25,95.5,68
1506.74,23.25,95.5,68.25
1507.25,23.25,95.5,68
1507.74,23.25,95.5,68
1508.24,23.25,95.5,68.25
1508.74,23.25,95.5,68
1509.24,23.25,95.5,68
1509.74,23.25,95.5,68.25
1510.24,23.25,95.5,68
1510.74,23.25,95.25,68
1511.24,23.25,95.5,68
1511.74,23.25,95.25,68
1512.24,23.25,95.5,68
1512.74,23.25,95.5,68
1513.24,23.25,95.25,68
1513.74,23.25,95.5,68
1514.24,23.25,95.25,68
1514.74,23.25,95.5,68
1515.24,23.25,95.25,68
1515.74,23.25,95.25,68
1516.24,23.25,95.25,68
1516.74,23.25,95.25,68
1517.24,23.25,95.25,68
1517.74,23.25,95.5,68
1518.23,23.25,95.25,68
1518.74,23.25,95.25,68
1519.24,23.25,95.5,68
1519.73,23.25,95.25,68
1520.24,23.25,95.25,68
1520.74,23.25,95.5,68
1521.23,23.25,95.5,68
1521.74,23.25,95.25,68
1522.24,23.25,95.5,68
1522.73,23.25,95.5,68
1523.23,23.25,95.5,67.75
1523.74,23.25,95.5,67.75
1524.23,23.25,95.25,68
1524.73,23.25,95.5,67.75
1525.24,23.25,95.5,68
1525.73,23.25,95.25,67.75
1526.23,23.25,95.25,67.75
1526.74,23.25,95.5,67.75
1527.23,23.25,95.25,67.75
1527.73,23.25,95.25,67.75
1528.24,23.25,95.5,67.75
1528.73,23.25,95.5,67.75
1529.23,23.25,95.25,67.75
1529.73,23.25,95.5,67.75
1530.23,23.25,95.25,67.75
1530.73,23.25,95.25,67.75
1531.23,23.25,95.25,67.75
1531.73,23.25,95.5,67.75
1532.23,23.25,95.25,67.75
1532.73,23.25,95.5,67.75
1533.23,23.25,95.25,67.75
1533.73,23.25,95.25,67.75
1534.23,23.25,95.25,67.75
1534.73,23.25,95.25,67.75
1535.23,23.25,95.25,67.75
1535.73,23.25,95.25,67.75
1536.23,23.25,95.25,67.75
1536.73,23.25,95.25,67.75
1537.23,23.25,95.25,67.75
1537.73,23.25,95.25,67.75
1538.23,23.25,95.25,67.75
1538.73,23.25,95.25,67.75
1539.23,23.25,95.25,67.5
1539.73,23.25,95.25,67.5
1540.23,23.25,95.5,67.75
1540.72,23.25,95.25,67.75
1541.23,23.25,95.5,67.75
1541.73,23.25,95.25,67.75
1542.22,23.25,95.5,67.75
1542.73,23.25,95.25,67.5
1543.23,23.25,95.5,67.75
1543.72,23.25,95.5,67.75
1544.23,23.25,95.5,67.5
1544.73,23.25,95.5,67.75
1545.22,23.25,95.5,67.5
1545.72,23.25,95.25,67.75
1546.23,23.25,95.5,67.75
1546.72,23.25,95.25,67.5
1547.22,23.25,95.25,67.5
1547.73,23.25,95.25,67.5
1548.22,23.25,95.25,67.5
1548.72,23.25,95.25,67.5
1549.23,23.25,95.25,67.5
1549.72,23.25,95.25,67.5
1550.22,23.25,95.25,67.5
1550.73,23.25,95.25,67.5
1551.22,23.25,95.25,67.5
1551.72,23.25,95.25,67.5
1552.23,23.25,95.25,67.5
1552.72,23.25,95.25,67.5
1553.22,23.25,95.25,67.5
1553.72,23.25,95.25,67.5
1554.22,23.25,95.25,67.5
1554.72,23.25,95.25,67.5
1555.22,23.25,95.25,67.5
1555.72,23.25,95.25,67.5
1556.22,23.25,95.25,67.5
1556.72,23.25,95.25,67.5
1557.22,23.25,95.25,67.5
1557.72,23.25,95.25,67.5
1558.22,23.25,95.25,67.5
1558.72,23.25,95.25,67.5
1559.22,23.25,95.25,67.5
1559.72,23.25,95.25,67.5
1560.22,23.25,95.25,67.5
1560.72,23.25,95.25,67.25
1561.22,23.25,95.25,67.5
1561.71,23.25,95.25,67.25
1562.22,23.25,95.25,67.5
1562.72,23.25,95.25,67.5
1563.21,23.25,95.25,67.25
1563.72,23.25,95.25,67.25
1564.22,23.25,95.5,67.5
1564.71,23.25,95.25,67.5
1565.22,23.25,95.25,67.5
1565.72,23.25,95.25,67.25
1566.21,23.25,95.5,67.25
1566.72,23.25,95.5,67.25
1567.22,23.25,95.25,67.5
1567.71,23.5,95.5,67.25
1568.21,23.25,95.25,67.25
1568.72,23.25,95.25,67.25
1569.21,23.25,95.25,67.25
1569.71,23.5,95.25,67.25
1570.22,23.5,95.25,67.25
1570.71,23.5,95.5,67.25
1571.21,23.25,95.5,67.25
1571.72,23.5,95.5,67.25
1572.21,23.25,95.5,67.25
1572.71,23.5,95.25,67.25
1573.22,23.25,95.5,67.25
1573.71,23.25,95.5,67.25
1574.21,23.25,95.25,67.25
1574.72,23.25,95.25,67.25
1575.21,23.25,95.5,67.25
1575.71,23.25,95.5,67.25
1576.21,23.25,95.5,67.25
1576.71,23.25,95.5,67.25
1577.21,23.25,95.5,67.25
1577.71,23.25,95.5,67.25
1578.21,23.25,95.5,67.25
1578.71,23.25,95.5,67.25
1579.21,23.25,95.5,67.25
1579.71,23.25,95.5,67.25
1580.21,23.25,95.25,67.25
1580.71,23.25,95.5,67.25
1581.21,23.25,95.5,67.25
1581.71,23.25,95.5,67
1582.21,23.25,95.5,67.25
1582.71,23.25,95.5,67
1583.21,23.25,95.5,67.25
1583.71,23.25,95.5,67
1584.2,23.25,95.5,67.25
1584.71,23.25,95.5,67.25
1585.21,23.25,95.5,67.25
1585.7,23.25,95.5,67
1586.21,23.25,95.5,67.25
1586.71,23.25,95.5,67
1587.2,23.25,95.5,67.25
1587.71,23.25,95.5,67
1588.21,23.25,95.5,67.25
1588.7,23.25,95.5,67.25
1589.21,23.25,95.5,67.25
1589.71,23.25,95.5,67
1590.2,23.25,95.5,67
1590.7,23.25,95.5,67
1591.21,23.25,95.5,67
1591.7,23.25,95.5,67
1592.2,23.25,95.5,67
1592.71,23.25,95.5,67
1593.2,23.25,95.5,67
1593.7,23.25,95.5,67
1594.21,23.25,95.5,67
1594.7,23.25,95.5,67
1595.2,23.25,95.5,67
1595.71,23.25,95.5,67
1596.2,23.25,95.25,67
1596.7,23.25,95.5,67
1597.2,23.25,95.5,67
1597.7,23.25,95.5,67
1598.2,23.25,95.5,67
1598.7,23.25,95.5,67
1599.2,23.25,95.5,67
1599.7,23.25,95.25,67
1600.2,23.25,95.25,67
1600.7,23.25,95.5,67
1601.2,23.25,95.25,67
1601.7,23.25,95.5,67
1602.2,23.25,95.25,67
1602.7,23.25,95.5,67
1603.2,23.25,95.5,67
1603.7,23.25,95.25,67
1604.2,23.25,95.5,67
1604.7,23.25,95.25,67
1605.19,23.25,95.25,67
1605.7,23.25,95.25,67
1606.2,23.25,95.5,67
1606.69,23.25,95.25,67
1607.2,23.25,95.25,66.75
1607.7,23.25,95.5,67
1608.19,23.25,95.5,66.75
1608.7,23.25,95.25,66.75
1609.2,23.25,95.25,67
1609.69,23.25,95.5,66.75
1610.2,23.25,95.5,66.75
1610.7,23.25,95.5,66.75
1611.19,23.25,95.25,66.75
1611.69,23.25,95.25,66.75
1612.2,23.25,95.5,66.75
1612.69,23.25,95.5,66.75
1613.19,23.25,95.5,66.75
1613.7,23.25,95.5,66.75
1614.19,23,95.25,66.75
1614.69,23.25,95.5,66.75
1615.2,23.25,95.25,66.75
1615.69,23.25,95.5,66.75
1616.19,23.25,95.25,66.75
1616.7,23.25,95.5,66.75
1617.19,23,95.5,66.75
1617.69,23.25,95.5,66.75
1618.19,23.25,95.5,66.75
1618.69,23.25,95.5,66.75
1619.19,23.25,95.25,66.75
1619.69,23.25,95.5,66.75
1620.19,23.25,95.5,66.75
1620.69,23.25,95.5,66.75
1621.19,23.25,95.5,66.75
1621.69,23.25,95.5,66.75
1622.19,23.25,95.5,66.75
1622.69,23.25,95.5,66.75
1623.19,23.25,95.5,66.5
1623.69,23.25,95.25,66.75
1624.19,23.25,95.5,66.5
1624.68,23.25,95.5,66.75
1625.19,23.25,95.5,66.75
1625.69,23.25,95.5,66.75
1626.18,23.25,95.5,66.5
1626.69,23.25,95.5,66.5
1627.19,23.25,95.5,66.5
1627.68,23.25,95.5,66.5
1628.19,23.25,95.25,66.5
1628.69,23.25,95.25,66.5
1629.18,23.25,95.5,66.5
1629.69,23.25,95.25,66.5
1630.19,23.25,95.5,66.5
1630.68,23.25,95.25,66.5
1631.18,23.25,95.5,66.5
1631.69,23.25,95.5,66.5
1632.18,23.25,95.5,66.5
1632.68,23.25,95.5,66.5
1633.19,23.25,95.5,66.5
1633.68,23.25,95.25,66.5
1634.18,23.25,95.5,66.5
1634.69,23.25,95.25,66.5
1635.18,23.25,95.25,66.5
1635.68,23.25,95.25,66.5
1636.19,23.25,95.5,66.5
1636.68,23.25,95.5,66.5
1637.18,23.25,95.25,66.5
1637.69,23.25,95.5,66.5
1638.18,23.25,95.25,66.5
1638.68,23.25,95.5,66.25
1639.18,23.25,95.5,66.5
1639.68,23.25,95.5,66.5
1640.18,23.25,95.5,66.5
1640.68,23.25,95.5,66.5
1641.18,23.25,95.5,66.5
1641.68,23.25,95.5,66.5
1642.18,23.25,95.5,66.5
1642.68,23.25,95.5,66.5
1643.18,23.25,95.5,66.5
1643.68,23.25,95.5,66.5
1644.18,23.25,95.5,66.5
1644.68,23.25,95.5,66.25
1645.18,23.25,95.5,66.5
1645.68,23.25,95.5,66.25
1646.18,23.25,95.5,66.5
1646.68,23.25,95.5,66.25
1647.17,23.25,95.5,66.25
1647.68,23.25,95.5,66.25
1648.18,23.25,95.25,66.5
1648.67,23.25,95.5,66.25
1649.18,23.25,95.5,66.25
1649.68,23.25,95.5,66.25
1650.17,23.25,95.25,66.25
1650.68,23.25,95.5,66.25
1651.18,23.25,95.5,66.25
1651.67,23.25,95.5,66.25
1652.18,23.25,95.25,66.25
1652.68,23.25,95.5,66.25
1653.17,23.25,95.5,66.25
1653.67,23.25,95.25,66.25
1654.18,23.25,95.5,66.25
1654.67,23.25,95.5,66.25
1655.17,23.25,95.5,66.25
1655.68,23.25,95.5,66.25
1656.17,23.25,95.5,66.25
1656.67,23.25,95.5,66.25
1657.18,23.25,95.5,66.25
1657.67,23.25,95.5,66.25
1658.17,23.25,95.5,66.25
1658.67,23.25,95.5,66.25
1659.17,23.25,95.5,66
1659.67,23.25,95.25,66.25
1660.17,23.25,95.5,66.25
1660.67,23.25,95.5,66.25
1661.17,23.25,95.5,66
1661.67,23.25,95.5,66.25
1662.17,23.25,95.5,66
1662.67,23.25,95.5,66.25
1663.17,23.25,95.25,66.25
1663.67,23.25,95.25,66
1664.17,23.25,95.5,66.25
1664.67,23.25,95.5,66
1665.17,23.25,95.5,66
1665.67,23.25,95.5,66.25
1666.17,23.25,95.5,66
1666.67,23.25,95.5,66
1667.17,23.25,95.25,66
1667.67,23.25,95.5,66
1668.17,23.25,95.25,66
1668.67,23.25,95.5,66
1669.17,23.25,95.5,66
1669.66,23.25,95.5,66
1670.17,23.25,95.25,66
1670.67,23.25,95.5,66
1671.16,23.25,95.5,66
1671.67,23.25,95.25,66
1672.17,23.25,95.25,66
1672.66,23.25,95.25,66
1673.17,23.25,95.25,66
1673.67,23.25,95.25,66
1674.16,23.25,95.25,66
1674.66,23.25,95.25,66
1675.17,23.25,95.25,66
1675.66,23.25,95.25,66
1676.16,23.25,95.25,66
1676.67,23.25,95.25,66
1677.16,23.25,95.25,66
1677.66,23.25,95.25,66
1678.17,23.25,95.25,66
1678.66,23.25,95.25,66
1679.16,23.25,95.5,66
1679.67,23.25,95.5,66
1680.16,23.25,95.25,66
1680.66,23.25,95.25,66
1681.17,23.25,95.25,66
1681.66,23.25,95.25,66
1682.16,23.25,95.25,66
1682.66,23.25,95.25,65.75
1683.16,23.25,95.25,66
1683.66,23.25,95.25,66
1684.16,23.25,95.25,66
1684.66,23.25,95.25,66
1685.16,23.25,95.25,65.75
1685.66,23.25,95.25,65.75
1686.16,23.25,95.25,65.75
1686.66,23.25,95.25,65.75
1687.16,23.25,95.25,65.75
1687.66,23.25,95.25,65.75
1688.16,23.25,95.25,65.75
1688.66,23.25,95.25,65.75
1689.16,23.25,95.25,65.75
1689.66,23.25,95.25,65.75
1690.16,23.25,95.25,65.75
1690.65,23.25,95.25,65.75
1691.16,23.25,95.25,65.75
1691.66,23.25,95.25,65.75
1692.15,23.25,95.25,65.75
1692.66,23.25,95.25,65.75
1693.16,23.25,95.25,65.75
1693.65,23.25,95.25,65.75
1694.16,23.25,95.25,65.75
1694.66,23.25,95.25,65.75
1695.15,23.25,95.25,65.75
1695.66,23.25,95.25,65.75
1696.16,23.25,95.5,65.75
1696.65,23.25,95.25,65.75
1697.15,23.25,95.25,65.75
1697.66,23.25,95.5,65.75
1698.15,23.25,95.5,65.75
1698.65,23.25,95.5,65.75
1699.16,23.25,95.25,65.75
1699.65,23.25,95.5,65.5
1700.15,23.25,95.5,65.75
1700.66,23.25,95.5,65.75
1701.15,23.25,95.5,65.5
1701.65,23.25,95.25,65.75
1702.16,23.25,95.5,65.5
1702.65,23.25,95.25,65.75
1703.15,23.25,95.5,65.5
1703.66,23.25,95.5,65.75
1704.15,23.25,95.25,65.75
1704.65,23.25,95.5,65.5
1705.15,23.25,95.5,65.5
1705.65,23.25,95.5,65.5
1706.15,23.25,95.5,65.5
1706.65,23.25,95.5,65.5
1707.15,23.25,95.25,65.5
1707.65,23.25,95.25,65.5
1708.15,23.25,95.25,65.5
1708.65,23.25,95.25,65.5
1709.15,23.25,95.25,65.5
1709.65,23.25,95.5,65.5
1710.15,23.25,95.25,65.5
1710.65,23.25,95.5,65.5
1711.15,23.25,95.5,65.5
1711.65,23.25,95.25,65.5
1712.15,23.25,95.25,65.5
1712.65,23.25,95.25,65.5
1713.14,23.25,95.25,65.5
1713.65,23.25,95.25,65.5
1714.15,23.25,95.25,65.5
1714.64,23.25,95.25,65.5
1715.15,23.25,95.25,65.5
1715.65,23.25,95.25,65.5
1716.14,23.25,95.25,65.5
1716.65,23.25,95.25,65.5
1717.15,23.25,95.5,65.5
1717.64,23.25,95.25,65.5
1718.15,23.25,95.25,65.5
1718.65,23.25,95.25,65.5
1719.14,23.25,95.5,65.25
1719.64,23.25,95.5,65.5
1720.15,23.25,95.5,65.5
1720.64,23.25,95.5,65.5
1721.14,23.25,95.5,65.5
1721.65,23.25,95.25,65.5
1722.14,23.25,95.5,65.5
1722.64,23.25,95.5,65.5
1723.15,23.25,95.5,65.5
1723.64,23.25,95.5,65.25
1724.14,23.25,95.25,65.25
1724.65,23.25,95.5,65.25
1725.14,23.25,95.25,65.25
1725.64,23.25,95.25,65.25
1726.14,23.25,95.5,65.25
1726.64,23.25,95.25,65.25
1727.14,23.25,95.25,65.25
1727.64,23.25,95.5,65.25
1728.14,23.25,95.5,65.25
1728.64,23.25,95.25,65.25
1729.14,23.25,95.5,65.25
1729.64,23.25,95.5,65.25
1730.14,23.25,95.5,65.25
1730.64,23.25,95.5,65.25
1731.14,23.25,95.5,65.25
1731.64,23.25,95.5,65.25
1732.14,23.25,95.5,65.25
1732.64,23.25,95.5,65.25
1733.14,23.25,95.5,65.25
1733.64,23.25,95.5,65.25
1734.14,23.25,95.5,65.25
1734.64,23.25,95.25,65.25
1735.14,23.25,95.25,65.25
1735.63,23.25,95.25,65.25
1736.14,23.25,95.25,65.25
1736.64,23.25,95.25,65.25
1737.13,23.25,95.25,65.25
1737.64,23.25,95.25,65.25
1738.14,23.25,95.25,65
1738.63,23.25,95.25,65
1739.14,23.25,95.25,65.25
1739.64,23,95.25,65.25
1740.13,23.25,95.25,65.25
1740.63,23,95.25,65.25
1741.14,23.25,95.25,65.25
1741.63,23.25,95.25,65.25
1742.14,23,95.25,65.25
1742.64,23,95.25,65.25
1743.13,23.25,95.25,65
1743.63,23.25,95.25,65
1744.14,23.25,95.25,65.25
1744.63,23.25,95.25,65.25
1745.13,23.25,95.25,65.25
1745.64,23.25,95.25,65.25
1746.13,23.25,95.25,65.25
1746.63,23.25,95.25,65
1747.14,23.25,95.25,65
1747.63,23.25,95.5,65
1748.13,23.25,95.25,65
1748.63,23,95.5,65
1749.13,23,95.25,65
1749.63,23,95.5,65
1750.13,23,95.5,65
1750.63,23,95.5,65
1751.13,23,95.5,65
1751.63,23,95.25,65
1752.13,23,95.5,65
1752.63,23,95.25,65
1753.13,23,95.5,65
1753.63,23,95.5,65
1754.13,23,95.25,65
1754.63,23,95.5,65
1755.13,23,95.5,65
1755.63,23,95.25,65
1756.13,23,95.5,65
1756.62,23,95.25,65
1757.13,23.25,95.5,65
1757.63,23,95.5,65
1758.12,23.25,95.5,65
1758.63,23.25,95.25,65
1759.13,23,95.25,65
1759.62,23,95.25,65
1760.13,23,95.25,65
1760.63,23.25,95.25,65
1761.12,23.25,95.25,65
1761.63,23.25,95.25,65
1762.13,23.25,95.25,65
1762.62,23.25,95.25,65
1763.13,23.25,95.25,64.75
1763.63,23.25,95.5,65
1764.12,23.25,95.25,65
1764.62,23.25,95.25,65
1765.13,23,95.5,64.75
1765.62,23,95.25,64.75
1766.12,23.25,95.5,65
1766.63,23.25,95.25,64.75
1767.12,23.25,95.25,64.75
1767.62,23.25,95.25,64.75
1768.13,23.25,95.5,64.75
1768.62,23,95.25,64.75
1769.12,23,95.5,64.75
1769.62,23,95.5,64.75
1770.12,23,95.25,64.75
1770.62,23,95.25,64.75
1771.12,23.25,95.5,64.75
1771.62,23.25,95.25,64.75
1772.12,23.25,95.25,64.75
1772.62,23,95.5,64.75
1773.12,23.25,95.25,64.75
1773.62,23.25,95.25,64.75
1774.12,23,95.25,64.75
1774.62,23,95.25,64.75
1775.12,23.25,95.25,64.75
1775.62,23.25,95.25,64.75
1776.12,23,95.25,64.75
1776.62,23.25,95.25,64.75
1777.12,23,95.25,64.75
1777.62,23.25,95.25,64.75
1778.12,23.25,95.25,64.75
1778.62,23.25,95.25,64.75
1779.11,23.25,95.25,64.75
1779.62,23.25,95.25,64.75
1780.12,23.25,95.25,64.75
1780.61,23.25,95.25,64.75
1781.12,23.25,95.5,64.75
1781.62,23,95.25,64.75
1782.11,23,95.25,64.75
1782.62,23,95.25,64.75
1783.12,23,95.25,64.75
1783.61,23.25,95.5,64.75
1784.11,23.25,95.25,64.5
1784.62,23,95.25,64.75
1785.11,23.25,95.25,64.5
1785.61,23,95.25,64.5
1786.12,23.25,95.5,64.5
1786.61,23.25,95.25,64.5
1787.11,23.25,95.25,64.5
1787.62,23.25,95.25,64.5
1788.11,23.25,95.25,64.5
1788.61,23.25,95.25,64.5
1789.12,23.25,95.25,64.5
1789.61,23.25,95.25,64.5
1790.11,23.25,95.25,64.5
1790.62,23.25,95.5,64.5
1791.11,23.25,95.25,64.5
1791.61,23.25,95.25,64.5
1792.11,23.25,95.25,64.5
1792.61,23.25,95.25,64.5
1793.11,23.25,95.25,64.5
1793.61,23.25,95.25,64.5
1794.11,23.25,95.25,64.5
1794.61,23.25,95.25,64.5
1795.11,23.25,95.25,64.5
1795.61,23.25,95.25,64.5
1796.11,23.25,95.25,64.5
1796.61,23.25,95.25,64.5
1797.11,23.25,95.25,64.5
1797.61,23.25,95.25,64.5
1798.11,23.25,95.25,64.5
1798.61,23.25,95.25,64.5
1799.11,23.25,95.25,64.5
1799.61,23.25,95.25,64.5
1800.1,23.25,95.25,64.5
1800.61,23.25,95.25,64.5
1801.11,23.25,95.25,64.5
1801.6,23,95.25,64.5
1802.11,23.25,95.25,64.5
1802.61,23.25,95.25,64.5
1803.1,23.25,95.25,64.5
1803.61,23.25,95.25,64.5
1804.11,23.25,95.25,64.5
1804.6,23.25,95.25,64.5
1805.11,23.25,95.25,64.25
1805.61,23.25,95.25,64.5
1806.1,23.25,95.25,64.25
1806.61,23.25,95.5,64.25
1807.11,23.25,95.5,64.25
1807.6,23.25,95.25,64.25
1808.1,23.25,95.25,64.25
1808.61,23.25,95.5,64.25
1809.1,23.25,95.25,64.25
1809.6,23.25,95.25,64.25
1810.11,23.25,95.25,64.25
1810.6,23.25,95.25,64.25
1811.1,23.25,95.25,64.25
1811.61,23.25,95.25,64.25
1812.1,23.25,95.5,64.25
1812.6,23.25,95.25,64.25
1813.11,23.25,95.25,64.25
1813.6,23.25,95.25,64.25
1814.1,23.25,95.25,64.25
1814.6,23.25,95.25,64.25
1815.1,23.25,95.25,64.25
1815.6,23.25,95.25,64.25
1816.1,23.25,95.25,64.25
1816.6,23.25,95.25,64.25
1817.1,23.25,95.25,64.25
1817.6,23.25,95.25,64.25
1818.1,23.25,95.25,64.25
1818.6,23.25,95.25,64.25
1819.1,23.25,95.25,64.25
1819.6,23.25,95.25,64.25
1820.1,23.25,95.25,64.25
1820.6,23.25,95.25,64.25
1821.1,23.25,95.25,64.25
1821.6,23.25,95.25,64.25
1822.1,23.25,95.25,64.25
1822.59,23.25,95.25,64.25
1823.1,23.25,95.25,64.25
1823.6,23.25,95.25,64.25
1824.09,23.25,95.25,64.25
1824.6,23.25,95.25,64.25
1825.1,23.25,95.25,64.25
1825.59,23.25,95.25,64.25
1826.1,23.25,95.5,64.25
1826.6,23.25,95.25,64.25
1827.09,23.25,95.25,64.25
1827.6,23.25,95.5,64.25
1828.1,23.25,95.5,64
1828.59,23.25,95.5,64.25
1829.1,23.25,95.5,64.25
1829.6,23.25,95.5,64.25
1830.09,23.25,95.5,64.25
1830.59,23.25,95.5,64.25
1831.1,23.25,95.5,64.25
1831.59,23.25,95.5,64.25
1832.09,23.25,95.5,64.25
1832.6,23.25,95.5,64
1833.09,23.25,95.5,64
1833.59,23.25,95.5,64
1834.1,23.25,95.5,64
1834.59,23.25,95.5,64
1835.09,23.25,95.5,64
1835.59,23.25,95.5,64
1836.09,23.25,95.5,64
1836.59,23.25,95.5,64
1837.09,23.25,95.5,64
1837.59,23.25,95.5,64
1838.09,23.25,95.5,64
1838.59,23.25,95.5,64
1839.09,23.25,95.5,64
1839.59,23.25,95.5,64
1840.09,23.25,95.5,64
1840.59,23.25,95.5,64
1841.09,23.25,95.5,64
