time,air,water,specimen
1242.38,23.75,72.75,61.75
1242.88,23.75,72.75,62
1243.38,23.75,72.75,61.75
1243.88,23.75,72.75,61.75
1244.38,23.75,72.75,61.75
1244.88,23.75,72.75,61.75
1245.38,23.75,72.75,61.75
1245.88,23.75,72.75,61.75
1246.38,23.75,72.75,61.75
1246.88,23.75,72.75,61.75
1247.38,23.75,72.75,61.75
1247.87,23.75,72.75,61.75
1248.38,23.75,72.75,61.75
1248.88,23.75,72.75,61.75
1249.37,23.75,72.75,61.75
1249.88,23.75,72.75,61.75
1250.38,24,72.75,61.75
1250.87,24,72.75,61.5
1251.38,23.75,72.75,61.5
1251.88,24,72.75,61.75
1252.37,24,72.75,61.75
1252.88,24,72.75,61.75
1253.38,24,72.75,61.75
1253.87,23.75,72.75,61.75
1254.37,23.75,72.75,61.75
1254.88,23.75,72.75,61.75
1255.37,23.75,72.75,61.5
1255.87,23.75,72.75,61.5
1256.38,23.75,72.75,61.5
1256.87,23.75,72.75,61.5
1257.37,23.75,72.75,61.5
1257.88,23.75,72.75,61.5
1258.37,23.75,72.75,61.5
1258.87,23.75,72.75,61.5
1259.38,23.75,72.75,61.5
1259.87,23.75,72.75,61.5
1260.37,23.75,72.75,61.5
1260.88,23.75,72.75,61.5
1261.37,23.75,72.5,61.5
1261.87,23.75,72.75,61.5
1262.37,23.75,72.75,61.5
1262.87,23.75,72.75,61.5
1263.37,23.75,72.75,61.5
1263.87,23.75,72.75,61.5
1264.37,23.75,72.75,61.5
1264.87,23.75,72.75,61.5
1265.37,23.75,72.75,61.5
1265.87,23.75,72.75,61.5
1266.37,23.75,72.75,61.5
1266.87,23.75,72.75,61.5
1267.37,23.75,72.5,61.25
1267.87,23.75,72.5,61.5
1268.37,23.75,72.75,61.5
1268.87,23.75,72.5,61.5
1269.37,23.75,72.5,61.5
1269.87,23.75,72.75,61.25
1270.36,23.75,72.5,61.25
1270.87,23.75,72.5,61.25
1271.37,23.75,72.5,61.25
1271.86,23.75,72.5,61.25
1272.37,23.75,72.5,61.25
1272.87,23.75,72.5,61.25
1273.36,23.75,72.5,61.25
1273.87,23.75,72.5,61.25
1274.37,23.75,72.5,61.25
1274.86,23.75,72.5,61.25
1275.36,23.75,72.5,61.25
1275.87,23.75,72.5,61.25
1276.36,23.75,72.5,61.25
1276.86,23.75,72.5,61.25
1277.37,23.75,72.75,61.25
1277.86,23.75,72.5,61.25
1278.36,23.75,72.5,61.25
1278.87,23.75,72.5,61.25
1279.36,23.75,72.5,61.25
1279.86,23.75,72.5,61.25
1280.37,23.75,72.5,61.25
1280.86,23.75,72.5,61
1281.36,23.75,72.5,61
1281.87,23.75,72.5,61
1282.36,23.75,72.5,61
1282.86,23.75,72.5,61
1283.36,23.75,72.5,61
1283.86,23.75,72.5,61
1284.36,23.75,72.5,61
1284.86,23.75,72.5,61
1285.36,23.75,72.5,61
1285.86,23.75,72.5,61
1286.36,23.75,72.5,61
1286.86,23.75,72.5,61
1287.36,23.75,72.5,61
1287.86,23.75,72.5,61
1288.36,23.75,72.5,61
1288.86,23.75,72.5,61
1289.36,23.75,72.5,61
1289.86,23.75,72.5,61
1290.36,23.75,72.5,61
1290.86,23.75,72.5,61
1291.35,23.75,72.5,61
1291.86,23.75,72.5,61
1292.36,23.75,72.5,61
1292.85,23.75,72.5,61
1293.36,23.75,72.5,60.75
1293.86,23.75,72.5,61
1294.35,23.75,72.5,60.75
1294.86,23.75,72.5,60.75
1295.36,23.75,72.5,61
1295.85,23.75,72.5,61
1296.35,23.75,72.5,60.75
1296.86,23.75,72.5,60.75
1297.35,23.75,72.5,60.75
1297.85,23.75,72.5,60.75
1298.36,23.75,72.5,60.75
1298.85,23.75,72.5,60.75
1299.35,23.75,72.5,60.75
1299.86,23.75,72.5,60.75
1300.35,23.75,72.5,60.75
1300.85,23.75,72.5,60.75
1301.36,23.75,72.5,60.75
1301.85,23.75,72.5,60.75
1302.35,23.75,72.5,60.75
1302.86,23.75,72.5,60.75
1303.35,23.75,72.5,60.75
1303.85,23.75,72.5,60.75
1304.35,23.75,72.5,60.75
1304.85,23.75,72.5,60.5
1305.35,23.75,72.5,60.75
1305.85,23.75,72.5,60.75
1306.35,23.75,72.5,60.75
1306.85,23.75,72.5,60.75
1307.35,23.75,72.5,60.75
1307.85,23.75,72.5,60.5
1308.35,23.75,72.5,60.5
1308.85,23.75,72.5,60.75
1309.35,23.75,72.5,60.5
1309.85,23.75,72.5,60.5
1310.35,23.75,72.5,60.5
1310.85,23.75,72.5,60.5
1311.35,23.75,72.5,60.5
1311.85,23.75,72.5,60.5
1312.35,23.75,72.5,60.5
1312.85,23.75,72.5,60.5
1313.35,23.75,72.5,60.5
1313.84,23.75,72.5,60.5
1314.35,23.75,72.5,60.5
1314.85,23.75,72.5,60.5
1315.34,23.75,72.5,60.5
1315.85,23.75,72.5,60.5
1316.35,23.75,72.5,60.5
1316.84,23.75,72.5,60.5
1317.35,23.75,72.5,60.5
1317.85,23.75,72.5,60.5
1318.34,23.75,72.5,60.5
1318.85,23.75,72.5,60.5
1319.35,23.75,72.5,60.5
1319.84,23.75,72.25,60.25
1320.34,23.75,72.25,60.5
1320.85,23.75,72.5,60.5
1321.34,23.75,72.25,60.5
1321.84,23.75,72.25,60.5
1322.35,23.75,72.5,60.5
1322.84,23.75,72.5,60.5
1323.34,23.75,72.25,60.25
1323.85,23.75,72.5,60.25
1324.34,23.75,72.25,60.25
1324.84,23.75,72.25,60.25
1325.35,23.75,72.25,60.5
1325.84,23.75,72.25,60.25
1326.34,23.75,72.25,60.25
1326.85,23.75,72.5,60.25
1327.34,23.75,72.25,60.25
1327.84,23.75,72.25,60.25
1328.34,23.75,72.5,60.25
1328.84,23.75,72.25,60.25
1329.34,23.75,72.25,60.25
1329.84,23.75,72.25,60.25
1330.34,23.75,72.25,60.25
1330.84,23.75,72.25,60.25
1331.34,23.75,72.25,60.25
1331.84,23.75,72.25,60.25
1332.34,23.75,72.25,60.25
1332.84,23.75,72.25,60.25
1333.34,23.75,72.25,60.25
1333.84,23.75,72.25,60.25
1334.34,23.75,72.25,60.25
1334.84,23.75,72.25,60.25
1335.34,23.75,72.25,60.25
1335.84,23.75,72.25,60.25
1336.33,23.75,72.25,60.25
1336.84,23.75,72.25,60
1337.34,23.75,72.25,60.25
1337.83,23.75,72.25,60.25
1338.34,23.75,72.25,60.25
1338.84,23.75,72.25,60.25
1339.33,23.75,72.25,60
1339.84,23.75,72.25,60
1340.34,23.75,72.25,60
1340.83,23.75,72.25,60
1341.34,23.75,72.25,60
1341.84,23.75,72.25,60
1342.33,23.75,72.25,60
1342.84,23.75,72.25,60
1343.34,23.75,72.25,60
1343.83,23.75,72.25,60
1344.33,23.75,72.25,60
1344.84,23.75,72.25,60
1345.33,23.75,72.25,60
1345.83,23.75,72.25,60
1346.34,23.75,72.25,60
1346.83,23.75,72.25,60
1347.33,23.75,72.25,60
1347.84,23.75,72.25,60
1348.33,23.75,72.25,60
1348.83,23.75,72.25,60
1349.33,23.75,72.25,60
1349.83,23.75,72.25,60
1350.33,23.75,72.25,59.75
1350.83,23.75,72.25,60
1351.33,23.75,72.25,60
1351.83,23.75,72.25,60
1352.33,23.75,72.25,59.75
1352.83,23.75,72.25,59.75
1353.33,23.75,72.25,60
1353.83,23.75,72.25,59.75
1354.33,23.75,72.25,59.75
1354.83,23.75,72.25,59.75
1355.33,23.75,72.25,59.75
1355.83,23.75,72.25,59.75
1356.33,23.75,72.25,59.75
1356.83,23.75,72.25,59.75
1357.32,23.75,72.25,59.75
1357.83,23.75,72.25,59.75
1358.33,23.75,72.25,59.75
1358.82,23.75,72.25,59.75
1359.33,23.75,72.25,59.75
1359.83,23.75,72.25,59.75
1360.32,23.75,72.25,59.75
1360.83,23.75,72.25,59.75
1361.33,23.75,72.25,59.75
1361.82,23.75,72.25,59.75
1362.33,23.75,72.25,59.75
1362.83,23.75,72.25,59.75
1363.32,23.75,72.25,59.75
1363.83,23.75,72.25,59.75
1364.33,23.75,72.25,59.75
1364.82,23.75,72.25,59.75
1365.32,23.75,72,59.75
1365.83,23.75,72.25,59.75
1366.32,23.75,72.25,59.75
1366.82,23.75,72.25,59.5
1367.33,23.75,72.25,59.75
1367.82,23.75,72.25,59.5
1368.32,23.75,72.25,59.5
1368.83,23.75,72.25,59.75
1369.32,23.75,72.25,59.5
1369.82,23.75,72.25,59.75
1370.33,23.75,72.25,59.5
1370.82,23.75,72.25,59.75
1371.32,23.75,72.25,59.5
1371.82,23.75,72,59.5
1372.32,23.75,72,59.5
1372.82,23.75,72,59.5
1373.32,23.75,72.25,59.5
1373.82,23.75,72,59.5
1374.32,23.75,72.25,59.5
1374.82,23.75,72.25,59.5
1375.32,23.75,72.25,59.5
1375.82,23.75,72,59.5
1376.32,23.75,72.25,59.5
1376.82,23.75,72,59.5
1377.32,23.75,72.25,59.5
1377.82,23.75,72.25,59.5
1378.32,23.75,72,59.5
1378.82,23.75,72.25,59.25
1379.32,23.75,72,59.5
1379.81,23.75,72,59.5
1380.32,23.75,72,59.5
1380.82,23.75,72.25,59.5
1381.31,23.75,72,59.25
1381.82,23.75,72,59.25
1382.32,23.75,72,59.25
1382.81,23.75,72,59.25
1383.32,23.75,72.25,59.25
1383.82,23.75,72,59.25
1384.31,23.75,72,59.25
1384.81,23.75,72,59.25
1385.32,23.75,72.25,59.25
1385.81,23.75,72,59.25
1386.32,23.75,72,59.25
1386.82,23.75,72,59.25
1387.31,23.75,72,59.25
1387.81,23.75,72,59.25
1388.32,23.75,72.25,59.25
1388.81,23.75,72.25,59.25
1389.31,23.75,72,59.25
1389.82,23.75,72,59.25
1390.31,23.75,72,59.25
1390.81,23.75,72,59.25
1391.32,23.75,72,59.25
1391.81,23.75,72,59.25
1392.31,23.75,72,59.25
1392.81,23.75,72,59.25
1393.31,23.75,72,59.25
1393.81,23.75,72,59.25
1394.31,23.75,72,59.25
1394.81,23.75,72,59.25
1395.31,23.75,72,59.25
1395.81,23.75,72,59.25
1396.31,23.75,72,59.25
1396.81,23.75,72,59.25
1397.31,23.75,72,59.25
1397.81,23.75,72,59
1398.31,23.75,72,59
1398.81,23.75,72,59.25
1399.31,23.75,72,59.25
1399.81,23.75,72,59
1400.31,23.75,72,59
1400.8,23.75,72,59.25
1401.31,23.75,72,59
1401.81,23.75,72,59.25
1402.3,23.75,72,59
1402.81,23.75,72,59
1403.31,23.75,72.25,59
1403.8,23.75,72,59
1404.31,23.75,72,59
1404.81,23.75,72,59
1405.3,23.75,72,59
1405.81,23.75,72,59
1406.31,23.75,72,59
1406.8,23.75,72,59
1407.31,23.75,72,59
1407.81,23.75,72,59
1408.3,23.75,72,59
1408.8,23.75,72,59
1409.31,23.75,72,59
1409.8,23.75,72,59
1410.3,23.75,72,59
1410.81,23.75,72,59
1411.3,23.75,72,59
1411.8,23.75,72,59
1412.31,23.75,72,59
1412.8,23.75,72,59
1413.3,23.75,72,59
1413.8,23.75,72,59
1414.3,23.75,72,59
1414.8,23.75,72,59
1415.3,23.75,72,59
1415.8,23.75,72,58.75
1416.3,23.75,72,59
1416.8,23.75,72,58.75
1417.3,23.75,72,58.75
1417.8,23.75,72,58.75
1418.3,23.75,72,58.75
1418.8,23.75,72,58.75
1419.3,23.75,71.75,58.75
1419.8,23.75,72,58.75
1420.3,23.75,72,58.75
1420.8,23.75,72,58.75
1421.3,23.75,72,58.75
1421.79,23.75,71.75,58.75
1422.3,23.75,72,58.75
1422.8,23.75,71.75,58.75
1423.29,23.75,71.75,58.75
1423.8,23.75,72,58.75
1424.3,23.75,71.75,58.75
1424.79,23.75,71.75,58.75
1425.3,23.75,71.75,58.75
1425.8,23.75,72,58.75
1426.29,23.75,71.75,58.75
1426.8,23.75,71.75,58.75
1427.3,23.75,71.75,58.75
1427.79,23.75,72,58.75
1428.3,23.75,72,58.5
1428.8,23.75,71.75,58.5
1429.29,23.75,71.75,58.75
1429.79,23.75,71.75,58.75
1430.3,23.75,71.75,58.75
1430.79,23.75,72,58.5
1431.29,23.75,71.75,58.5
1431.8,23.75,72,58.5
1432.29,23.75,71.75,58.5
1432.79,23.75,71.75,58.5
1433.3,23.75,71.75,58.5
1433.79,23.75,71.75,58.5
1434.29,23.75,71.75,58.5
1434.79,23.75,71.75,58.5
1435.29,23.75,71.75,58.5
1435.79,23.75,71.75,58.5
1436.29,23.75,71.75,58.5
1436.79,23.75,71.75,58.5
1437.29,23.75,71.75,58.5
1437.79,23.75,71.75,58.5
1438.29,23.75,71.75,58.5
1438.79,23.75,71.75,58.5
1439.29,23.75,71.75,58.5
1439.79,23.75,71.75,58.5
1440.29,23.75,71.75,58.5
1440.79,23.75,72,58.5
1441.29,23.75,71.75,58.5
1441.79,23.75,71.75,58.5
1442.29,23.75,71.75,58.5
1442.78,23.75,71.75,58.5
1443.29,23.75,71.75,58.5
1443.79,23.75,71.75,58.5
1444.28,23.75,71.75,58.5
1444.79,23.75,71.75,58.25
1445.29,23.75,71.75,58.5
1445.78,23.75,71.75,58.25
1446.29,23.75,71.75,58.5
1446.79,23.75,71.75,58.5
1447.28,23.75,71.75,58.25
1447.79,23.75,71.75,58.5
1448.29,23.75,72,58.25
1448.78,23.75,71.75,58.25
1449.29,23.75,71.75,58.25
1449.79,23.75,71.75,58.25
1450.28,23.75,71.75,58.25
1450.78,23.75,71.75,58.25
1451.29,23.75,71.75,58.25
1451.78,23.75,71.75,58.25
1452.28,23.75,71.75,58.25
1452.79,23.75,71.75,58.25
1453.28,23.75,71.75,58.25
1453.78,23.75,71.75,58.25
1454.29,23.75,71.75,58.25
1454.78,23.75,71.75,58.25
1455.28,23.75,71.75,58.25
1455.79,23.75,71.75,58.25
1456.28,23.75,71.75,58.25
1456.78,23.75,71.75,58
1457.28,23.75,71.75,58.25
1457.78,23.75,71.75,58
1458.28,23.75,71.75,58
1458.78,23.75,71.75,58.25
1459.28,23.75,71.75,58.25
1459.78,23.75,71.75,58
1460.28,23.75,71.75,58.25
1460.78,23.75,71.75,58.25
1461.28,23.75,71.75,58
1461.78,23.75,71.75,58
1462.27,23.75,71.75,58
1462.78,23.75,71.75,58
1463.28,23.75,71.75,58.25
1463.77,23.75,71.5,58
1464.28,23.75,71.75,58
1464.78,23.75,71.75,58
1465.27,23.75,71.75,58
1465.78,23.75,71.75,58
1466.28,23.75,71.75,58
1466.77,23.75,71.75,58
1467.28,23.75,71.75,58
1467.78,23.75,71.75,58
1468.27,23.75,71.75,58
1468.77,23.75,71.75,58
1469.28,23.75,71.75,58
1469.77,23.75,71.75,58
1470.27,23.75,71.75,58
1470.78,23.75,71.75,58
1471.27,23.75,71.75,58
1471.77,23.75,71.75,58
1472.28,23.75,71.75,58
1472.77,23.75,71.75,58
1473.27,23.75,71.75,58
1473.78,23.75,71.75,58
1474.27,23.75,71.5,58
1474.77,23.75,71.75,58
1475.28,23.75,71.75,57.75
1475.77,23.75,71.75,58
1476.27,23.75,71.75,57.75
1476.77,23.75,71.75,58
1477.27,23.75,71.75,57.75
1477.77,23.75,71.75,57.75
1478.27,23.75,71.5,57.75
1478.77,23.75,71.5,57.75
1479.27,23.75,71.5,57.75
1479.77,23.75,71.75,57.75
1480.27,23.75,71.5,57.75
1480.77,23.75,71.5,57.75
1481.27,23.75,71.75,57.75
1481.77,23.75,71.5,57.75
1482.27,23.75,71.5,57.75
1482.77,23.75,71.75,57.75
1483.27,23.75,71.5,57.75
1483.77,23.75,71.5,57.75
1484.27,23.75,71.5,57.75
1484.76,23.75,71.5,57.75
1485.27,23.75,71.5,57.75
1485.77,23.75,71.75,57.75
1486.26,23.75,71.5,57.75
1486.77,23.75,71.5,57.75
1487.27,23.75,71.75,57.75
1487.76,23.75,71.75,57.75
1488.27,23.75,71.5,57.75
1488.77,23.75,71.75,57.75
1489.26,23.75,71.5,57.75
1489.76,23.75,71.5,57.5
1490.27,23.75,71.75,57.75
1490.76,23.75,71.5,57.5
1491.26,23.75,71.5,57.5
1491.77,23.75,71.5,57.5
1492.26,23.75,71.5,57.5
1492.76,23.75,71.5,57.5
1493.27,23.75,71.5,57.75
1493.76,23.75,71.5,57.5
1494.26,23.75,71.5,57.5
1494.77,23.75,71.5,57.5
1495.26,23.75,71.5,57.5
1495.76,23.75,71.5,57.5
1496.27,23.75,71.5,57.5
1496.76,23.75,71.5,57.5
1497.26,23.75,71.5,57.5
1497.76,23.75,71.5,57.5
1498.26,23.75,71.5,57.5
1498.76,23.75,71.5,57.5
1499.26,23.75,71.5,57.5
1499.76,23.75,71.5,57.5
1500.26,23.75,71.5,57.5
1500.76,23.75,71.5,57.5
1501.26,23.75,71.5,57.5
1501.76,23.75,71.5,57.25
1502.26,23.75,71.5,57.5
1502.76,23.75,71.5,57.5
1503.26,23.75,71.5,57.5
1503.76,23.75,71.5,57.25
1504.26,23.75,71.5,57.5
1504.76,23.75,71.5,57.5
1505.26,23.75,71.5,57.5
1505.75,23.75,71.5,57.5
1506.26,23.75,71.5,57.5
1506.76,23.75,71.5,57.5
1507.25,23.75,71.5,57.25
1507.76,23.75,71.5,57.25
1508.26,23.75,71.5,57.5
1508.75,23.5,71.5,57.25
1509.26,23.75,71.5,57.25
1509.76,23.75,71.5,57.25
1510.25,23.75,71.5,57.25
1510.76,23.75,71.5,57.25
1511.26,23.75,71.5,57.25
1511.75,23.75,71.5,57.25
1512.25,23.75,71.5,57.25
1512.76,23.75,71.5,57.25
1513.25,23.75,71.5,57.25
1513.75,23.75,71.5,57.25
1514.26,23.75,71.5,57.25
1514.75,23.75,71.5,57.25
1515.25,23.75,71.5,57.25
1515.76,23.75,71.5,57.25
1516.25,23.75,71.5,57.25
1516.75,23.75,71.5,57.25
1517.26,23.75,71.5,57.25
1517.75,23.75,71.5,57.25
1518.25,23.75,71.5,57.25
1518.76,23.75,71.5,57.25
1519.25,23.75,71.5,57.25
1519.75,23.75,71.5,57.25
1520.25,23.75,71.5,57
1520.75,23.75,71.5,57.25
1521.25,23.75,71.5,57.25
1521.75,23.75,71.5,57
1522.25,23.75,71.5,57
1522.75,23.75,71.5,57
1523.25,23.75,71.5,57
1523.75,23.75,71.5,57
1524.25,23.75,71.5,57
1524.75,23.75,71.5,57
1525.25,23.75,71.5,57
1525.75,23.75,71.5,57
1526.25,23.75,71.5,57
1526.75,23.75,71.5,57
1527.25,23.75,71.5,57
1527.75,23.75,71.5,57
1528.24,23.75,71.5,57
1528.75,23.75,71.5,57
1529.25,23.75,71.5,57
1529.74,23.75,71.5,57
1530.25,23.75,71.5,57
1530.75,23.75,71.5,57
1531.24,23.75,71.5,57
1531.75,23.75,71.25,57
1532.25,23.75,71.5,57
1532.74,23.75,71.5,57
1533.24,23.75,71.5,57
1533.75,23.75,71.5,57
1534.24,23.75,71.5,57
1534.74,23.75,71.5,57
1535.25,23.75,71.5,57
1535.74,23.75,71.25,57
1536.24,23.75,71.5,57
1536.75,23.75,71.5,57
1537.24,23.75,71.5,56.75
1537.74,23.75,71.5,57
1538.25,23.75,71.5,57
1538.74,23.75,71.25,56.75
1539.24,23.75,71.5,56.75
1539.75,23.75,71.5,56.75
1540.24,23.75,71.25,56.75
1540.74,23.75,71.5,56.75
1541.24,23.75,71.5,56.75
1541.74,23.75,71.5,56.75
1542.24,23.75,71.5,56.75
1542.74,23.75,71.5,56.75
1543.24,23.75,71.25,56.75
1543.74,23.75,71.25,56.75
1544.24,23.75,71.5,56.75
1544.74,23.75,71.25,56.75
1545.24,23.75,71.25,56.75
1545.74,23.75,71.25,56.75
1546.24,23.75,71.25,56.75
1546.74,23.75,71.25,56.75
1547.24,23.75,71.25,56.75
1547.74,23.75,71.25,56.75
1548.24,23.75,71.25,56.75
1548.74,23.75,71.5,56.75
1549.23,23.75,71.25,56.75
1549.74,23.75,71.25,56.75
1550.24,23.75,71.25,56.75
1550.73,23.75,71.25,56.75
1551.24,23.75,71.25,56.75
1551.74,23.75,71.25,56.75
1552.23,23.75,71.25,56.75
1552.74,23.75,71.25,56.75
1553.24,23.75,71.25,56.75
1553.73,23.75,71.25,56.75
1554.24,23.75,71.25,56.5
1554.74,23.75,71.25,56.75
1555.23,23.75,71.25,56.5
1555.73,23.75,71.25,56.75
1556.24,23.75,71.25,56.75
1556.73,23.75,71.25,56.75
1557.23,23.75,71.25,56.5
1557.74,23.75,71.25,56.5
1558.23,23.75,71.25,56.5
1558.73,23.75,71.25,56.5
1559.24,23.75,71.25,56.5
1559.73,23.75,71.25,56.5
1560.23,23.75,71.25,56.5
1560.74,23.75,71.25,56.5
1561.23,23.75,71.25,56.5
1561.73,23.75,71.25,56.5
1562.23,23.75,71.25,56.5
1562.73,23.75,71.25,56.5
1563.23,23.75,71.25,56.5
1563.73,23.75,71.25,56.5
1564.23,23.75,71.25,56.5
1564.73,23.75,71.25,56.5
1565.23,23.75,71.25,56.5
1565.73,23.75,71.25,56.5
1566.23,23.75,71.25,56.5
1566.73,23.75,71.25,56.5
1567.23,23.75,71.25,56.5
1567.73,23.75,71.25,56.5
1568.23,23.75,71.25,56.5
1568.73,23.75,71.25,56.5
1569.23,23.75,71.25,56.5
1569.73,23.75,71.25,56.5
1570.23,23.75,71.25,56.25
1570.73,23.75,71.25,56.5
1571.23,23.75,71.25,56.5
1571.72,23.75,71.25,56.5
1572.23,23.75,71.25,56.25
1572.73,23.75,71.25,56.5
1573.22,23.75,71.25,56.25
1573.73,23.75,71.25,56.5
1574.23,23.75,71.25,56.5
1574.72,23.75,71.25,56.25
1575.23,23.75,71.25,56.25
1575.73,23.75,71.25,56.25
1576.22,23.75,71.25,56.25
1576.72,23.75,71.25,56.25
1577.23,23.75,71.25,56.25
1577.72,23.75,71.25,56.25
1578.22,23.75,71.25,56.25
1578.73,23.75,71.25,56.25
1579.22,23.75,71.25,56.25
1579.72,23.75,71.25,56.25
1580.23,23.75,71.25,56.25
1580.72,23.75,71.25,56.25
1581.22,23.75,71.25,56.25
1581.73,23.75,71.25,56.25
1582.22,23.75,71.25,56.25
1582.72,23.75,71,56.25
1583.23,23.75,71.25,56.25
1583.72,23.75,71.25,56.25
1584.22,23.75,71.25,56.25
1584.72,23.75,71.25,56.25
1585.22,23.75,71.25,56.25
1585.72,23.75,71.25,56.25
1586.22,23.75,71.25,56.25
1586.72,23.75,71.25,56.25
1587.22,23.75,71.25,56.25
1587.72,23.75,71.25,56.25
1588.22,23.75,71.25,56.25
1588.72,23.75,71.25,56.25
1589.22,23.75,71.25,56.25
1589.72,23.75,71,56.25
1590.22,23.75,71.25,56
1590.72,23.75,71.25,56.25
1591.22,23.75,71.25,56
1591.72,23.75,71,56
1592.22,23.75,71.25,56
1592.71,23.75,71,56
1593.22,23.75,71,56
1593.72,23.75,71,56
1594.21,23.75,71,56
1594.72,23.75,71,56
1595.22,23.75,71,56
1595.71,23.75,71,56
1596.22,23.75,71,56
1596.72,23.75,71,56
1597.21,23.75,71,56
1597.72,23.75,71,56
1598.22,23.75,71,56
1598.71,23.75,71,56
1599.22,23.75,71,56
1599.72,23.75,71,56
1600.21,23.75,71,56
1600.71,23.75,71,56
1601.22,23.75,71,56
1601.71,23.75,71,56
1602.21,23.75,71,56
1602.72,23.75,71,56
1603.21,23.75,71,56
1603.71,23.75,71,56
1604.22,23.75,71,56
1604.71,23.75,71,56
1605.21,23.75,71,56
1605.71,23.75,71,56
1606.21,23.75,71,55.75
1606.71,23.75,71,56
1607.21,23.75,71,56
1607.71,23.75,71,56
1608.21,23.75,71,55.75
1608.71,23.75,71,56
1609.21,23.75,71,55.75
1609.71,23.75,71,55.75
1610.21,23.75,71,55.75
1610.71,23.75,71,55.75
1611.21,23.75,71,55.75
1611.71,23.75,71,55.75
1612.21,23.75,71,55.75
1612.71,23.75,71,55.75
1613.21,23.75,71,55.75
1613.7,23.75,71,55.75
1614.21,23.75,71,55.75
1614.71,23.75,71,55.75
1615.2,23.75,71,55.75
1615.71,23.75,71,55.75
1616.21,23.75,71,55.75
1616.7,23.75,71,55.75
1617.21,23.75,71,55.75
1617.71,23.75,71,55.75
1618.2,23.75,71,55.75
1618.71,23.75,71,55.75
1619.21,23.75,71,55.75
1619.7,23.75,71,55.75
1620.2,23.75,71,55.75
1620.71,23.75,71,55.75
1621.2,23.75,71,55.75
1621.7,23.75,71,55.75
1622.21,23.75,71,55.75
1622.7,23.75,71,55.5
1623.2,23.75,71,55.75
1623.71,23.75,71,55.75
1624.2,23.75,71,55.5
1624.7,23.75,71,55.75
1625.21,23.75,71,55.75
1625.7,23.75,71,55.5
1626.2,23.75,71,55.5
1626.71,23.75,71,55.5
1627.2,23.75,71,55.5
1627.7,23.75,71,55.5
1628.2,23.75,71,55.5
1628.7,23.75,71,55.5
1629.2,23.75,71,55.5
1629.7,23.75,71,55.5
1630.2,23.75,71,55.5
1630.7,23.75,71,55.5
1631.2,23.75,71,55.5
1631.7,23.75,71,55.5
1632.2,23.75,71,55.5
1632.7,23.75,71,55.5
1633.2,23.75,71,55.5
1633.7,23.75,71,55.5
1634.2,23.75,71,55.5
1634.69,23.75,71,55.5
1635.2,23.75,71,55.5
1635.7,23.75,71,55.5
1636.19,23.75,71,55.5
1636.7,23.75,71,55.5
1637.2,23.75,71,55.5
1637.69,23.75,71,55.5
1638.2,23.75,71,55.5
1638.7,23.75,71,55.25
1639.19,23.75,71,55.25
1639.7,23.75,71,55.25
1640.2,23.75,71,55.5
1640.69,23.75,71,55.25
1641.19,23.75,71,55.5
1641.7,23.75,71,55.25
1642.19,23.75,71,55.25
1642.69,23.75,71,55.5
1643.2,23.75,71,55.25
1643.69,23.5,71,55.25
1644.19,23.75,71,55.25
1644.7,23.75,71,55.25
1645.19,23.75,71,55.25
1645.69,23.75,71,55.25
1646.2,23.75,71,55.25
1646.69,23.75,71,55.25
1647.19,23.75,71,55.25
1647.7,23.75,71,55.25
1648.19,23.75,71,55.25
1648.69,23.75,71,55.25
1649.19,23.75,71,55.25
1649.69,23.75,71,55.25
1650.19,23.75,71,55.25
1650.69,23.75,71,55.25
1651.19,23.75,71,55.25
1651.69,23.75,71,55.25
1652.19,23.75,71,55.25
1652.69,23.75,71,55.25
1653.19,23.75,71,55.25
1653.69,23.75,71,55.25
1654.19,23.75,71,55.25
1654.69,23.75,71,55.25
1655.19,23.75,71,55.25
1655.69,23.75,71,55.25
1656.19,23.75,71,55.25
1656.69,23.75,71,55.25
1657.18,23.75,71,55.25
1657.69,23.75,71,55.25
1658.19,23.75,71,55.25
1658.68,23.75,71,55
1659.19,23.75,71,55.25
1659.69,23.75,71,55.25
1660.18,23.75,71,55.25
1660.69,23.75,70.75,55
1661.19,23.75,71,55
1661.68,23.75,71,55
1662.18,23.75,71,55
1662.69,23.75,71,55.25
1663.18,23.75,70.75,55.25
1663.68,23.75,70.75,55
1664.19,23.75,71,55
1664.68,23.75,70.75,55
1665.18,23.75,71,55
1665.69,23.75,71,55.25
1666.18,23.75,70.75,55
1666.68,23.75,70.75,55
1667.19,23.75,70.75,55
1667.68,23.75,70.75,55
1668.18,23.75,70.75,55
1668.69,23.75,70.75,55
1669.18,23.75,70.75,55
1669.68,23.75,70.75,55
1670.18,23.75,70.75,55
1670.68,23.75,70.75,55
1671.18,23.75,70.75,55
1671.68,23.75,71,55
1672.18,23.75,70.75,55
1672.68,23.75,70.75,55
1673.18,23.75,71,55
1673.68,23.75,70.75,55
1674.18,23.75,70.75,55
1674.68,23.75,70.75,55
1675.18,23.75,70.75,55
1675.68,23.75,70.75,55
1676.18,23.75,70.75,55
1676.68,23.75,70.75,55
1677.18,23.5,70.75,54.75
1677.68,23.75,70.75,54.75
1678.17,23.75,70.75,54.75
1678.68,23.75,70.75,54.75
1679.18,23.75,70.75,54.75
1679.67,23.75,70.75,54.75
1680.18,23.75,70.75,54.75
1680.68,23.75,70.75,54.75
