time,air,water,specimen
1047.01,23.25,88.75,48
1047.51,23.25,88.75,48.25
1048.01,23.25,88.75,48
1048.51,23.25,88.75,48
1049.01,23.25,88.75,48
1049.51,23.25,88.75,48
1050.01,23.25,88.75,48
1050.51,23.25,88.75,48
1051.01,23.25,88.75,48
1051.51,23.25,88.75,48
1052.01,23.25,88.75,48
1052.5,23.25,88.75,48
1053.01,23.25,88.75,48
1053.51,23.25,88.75,48
1054,23.25,88.75,47.75
1054.51,23.25,88.75,47.75
1055.01,23.25,88.75,48
1055.5,23.25,88.75,47.75
1056.01,23.25,88.75,47.75
1056.51,23.25,88.75,48
1057,23.25,88.75,47.75
1057.51,23.25,88.75,47.75
1058.01,23.25,88.75,47.75
1058.5,23.25,88.75,47.75
1059.01,23.25,88.75,47.75
1059.51,23.25,88.75,47.75
1060,23.25,88.75,47.75
1060.5,23.25,88.75,47.75
1061.01,23.25,88.75,47.75
1061.5,23.25,88.75,47.75
1062,23.25,88.75,47.75
1062.51,23.25,88.75,47.75
1063,23.25,88.75,47.75
1063.5,23.25,88.75,47.75
1064.01,23.25,88.75,47.75
1064.5,23.25,88.75,47.75
1065,23.25,88.75,47.75
1065.51,23.25,88.75,47.75
1066,23.25,88.75,47.5
1066.5,23.25,88.75,47.5
1067,23.25,88.5,47.5
1067.5,23.25,88.75,47.5
1068,23.25,88.75,47.5
1068.5,23.25,88.75,47.5
1069,23.25,88.5,47.5
1069.5,23.25,88.5,47.5
1070,23.25,88.75,47.5
1070.5,23.25,88.75,47.5
1071,23.25,88.75,47.25
1071.5,23.25,88.75,47.5
1071.99,23.25,88.5,47.25
1072.5,23.25,88.5,47.25
1073,23.25,88.5,47.5
1073.49,23.25,88.5,47.25
1074,23.25,88.5,47.25
1074.5,23.25,88.5,47.25
1074.99,23.25,88.5,47.25
1075.5,23.25,88.5,47.25
1076,23.25,88.5,47.5
1076.49,23.25,88.5,47.25
1077,23.25,88.5,47.25
1077.5,23.25,88.5,47.25
1077.99,23.25,88.5,47.25
1078.49,23.25,88.5,47.25
1079,23.25,88.5,47.25
1079.49,23.25,88.5,47
1079.99,23.25,88.5,47.25
1080.5,23.25,88.5,47.25
1080.99,23.25,88.5,47
1081.49,23.25,88.5,47
1082,23.25,88.5,47.25
1082.49,23.25,88.5,47.25
1082.99,23.25,88.5,47
1083.5,23.25,88.5,47.25
1083.99,23.25,88.5,47
1084.49,23.25,88.5,47
1085,23.25,88.5,47
1085.49,23.25,88.5,47
1085.99,23.25,88.5,47
1086.49,23.25,88.5,47
1086.99,23.25,88.5,47
1087.49,23.25,88.5,47
1087.99,23.25,88.5,47
1088.49,23.25,88.5,47
1088.99,23.25,88.5,47
1089.49,23.25,88.5,47
1089.99,23.25,88.5,47
1090.49,23.25,88.25,47
1090.99,23.25,88.5,47
1091.49,23.25,88.25,47
1091.99,23.25,88.25,46.75
1092.49,23.25,88.5,47
1092.99,23.25,88.25,47
1093.49,23.25,88.5,46.75
1093.99,23.25,88.25,47
1094.48,23.25,88.25,46.75
1094.99,23.25,88.5,46.75
1095.49,23.25,88.25,46.75
1095.98,23.25,88.25,46.75
1096.49,23.25,88.25,46.75
1096.99,23.25,88.25,46.75
1097.48,23.25,88.25,46.75
1097.99,23.25,88.25,46.75
1098.49,23.25,88.25,46.75
1098.98,23.25,88.25,46.5
1099.49,23.25,88.25,46.75
1099.99,23.25,88.25,46.75
1100.48,23.25,88.25,46.75
1100.98,23.25,88.25,46.5
1101.49,23.25,88.25,46.75
1101.98,23.25,88.25,46.5
1102.48,23.25,88.25,46.5
1102.99,23.25,88.25,46.5
1103.48,23.25,88.25,46.5
1103.98,23.25,88.25,46.5
1104.49,23.25,88.5,46.5
1104.98,23.25,88.25,46.5
1105.48,23.25,88.25,46.5
1105.99,23.25,88.25,46.5
1106.48,23.25,88.25,46.5
1106.98,23.25,88.25,46.5
1107.48,23.25,88.25,46.5
1107.98,23.25,88.25,46.25
1108.48,23.25,88.25,46.25
1108.98,23.25,88.25,46.5
1109.48,23.25,88.25,46.5
1109.98,23.25,88.25,46.25
1110.48,23.25,88.25,46.5
1110.98,23.25,88.25,46.25
1111.48,23.25,88.25,46.25
1111.98,23.25,88.25,46.5
1112.48,23.25,88.25,46.25
1112.98,23.25,88.25,46.25
1113.48,23.25,88.25,46.5
1113.98,23.25,88.25,46.25
1114.48,23.25,88.25,46.25
1114.98,23.25,88.25,46.25
1115.48,23.25,88.25,46.25
1115.98,23.25,88.25,46.25
1116.48,23.25,88.25,46.25
1116.97,23.25,88.25,46.25
1117.48,23.5,88.25,46.25
1117.98,23.25,88.25,46.25
1118.47,23.25,88.25,46.25
1118.98,23.25,88.25,46
1119.48,23.25,88.25,46.25
1119.97,23.25,88.25,46.25
1120.48,23.25,88.25,46
1120.98,23.25,88.25,46
1121.47,23.25,88,46
1121.97,23.25,88,46
1122.48,23.25,88,46
1122.97,23.25,88,46
1123.47,23.25,88.25,46
1123.98,23.25,88,46
1124.47,23.25,88.25,46
1124.97,23.25,88,46
1125.48,23.25,88,46.25
1125.97,23.25,88,46
1126.47,23.25,88,46
1126.98,23.25,88,46
1127.47,23.25,88,46
1127.97,23.25,88,46
1128.48,23.25,88,46
1128.97,23.25,88,45.75
1129.47,23.25,88,46
1129.97,23.25,88,46
1130.47,23.25,88,45.75
1130.97,23.25,88,45.75
1131.47,23.25,88,46
1131.97,23.25,88,45.75
1132.47,23.25,88,45.75
1132.97,23.25,88,45.75
1133.47,23.25,88,45.75
1133.97,23.25,88,45.75
1134.47,23.25,88,45.75
1134.97,23.25,88,45.75
1135.47,23.25,88,45.75
1135.97,23.25,88,45.75
1136.47,23.25,88,45.75
1136.97,23.25,88,45.75
1137.47,23.25,87.75,45.75
1137.96,23.25,88,45.75
1138.47,23.25,88,45.75
1138.97,23.25,88,45.75
1139.46,23.25,88,45.5
1139.97,23.25,88,45.75
1140.47,23.25,88,45.5
1140.96,23.25,88,45.5
1141.47,23.25,88,45.5
1141.97,23.25,88,45.5
1142.46,23.25,88,45.5
1142.96,23.25,87.75,45.5
1143.47,23.25,88,45.75
1143.96,23.25,87.75,45.5
1144.47,23.25,87.75,45.5
1144.97,23.5,87.75,45.5
1145.46,23.25,87.75,45.5
1145.96,23.25,87.75,45.5
1146.47,23.25,87.75,45.5
1146.96,23.25,88,45.5
1147.46,23.25,88,45.5
1147.97,23.5,87.75,45.5
1148.46,23.25,88,45.5
1148.96,23.25,88,45.25
1149.47,23.25,88,45.5
1149.96,23.25,88,45.25
1150.46,23.25,88,45.25
1150.96,23.25,88,45.25
1151.46,23.25,87.75,45.25
1151.96,23.25,88,45.25
1152.46,23.25,88,45.25
1152.96,23.25,88,45.25
1153.46,23.25,87.75,45.25
1153.96,23.25,88,45.25
1154.46,23.25,88,45.25
1154.96,23.25,88,45.25
1155.46,23.25,88,45.25
1155.96,23.25,88,45.25
1156.46,23.25,87.75,45.25
1156.96,23.25,88,45.25
1157.46,23.25,88,45.25
1157.96,23.25,88,45.25
1158.46,23.25,88,45.25
1158.95,23.25,88,45
1159.46,23.25,88,45.25
1159.96,23.25,88,45.25
1160.45,23.25,88,45
1160.96,23.25,88,45
1161.46,23.25,88,45.25
1161.95,23.25,88,45
1162.46,23.25,88,45
1162.96,23.25,88,45
1163.45,23.25,87.75,45
1163.96,23.25,88,45
1164.46,23.25,88,45
1164.95,23.25,87.75,45
1165.46,23.25,87.75,45
1165.96,23.25,88,45
1166.45,23.25,87.75,45
1166.95,23.25,87.75,45
1167.46,23.25,87.75,45
1167.95,23.25,87.75,45
1168.45,23.25,87.75,44.75
1168.96,23.25,87.75,45
1169.45,23.25,87.75,44.75
1169.95,23.25,87.75,45
1170.46,23.25,87.75,44.75
1170.95,23.25,87.75,44.75
1171.45,23.25,87.75,44.75
1171.95,23.25,87.75,44.75
1172.45,23.25,87.75,44.75
1172.95,23.25,87.75,44.75
1173.45,23.25,87.75,44.75
1173.95,23.25,87.75,44.75
1174.45,23.25,87.75,44.75
1174.95,23.25,87.75,44.75
1175.45,23.25,87.75,44.75
1175.95,23.25,87.75,44.75
1176.45,23.25,87.75,44.75
1176.95,23.25,87.75,44.75
1177.45,23.25,87.75,44.75
1177.95,23.25,87.75,44.75
1178.45,23.25,87.75,44.75
1178.95,23.25,87.75,44.75
1179.45,23.25,87.75,44.75
1179.94,23.25,87.75,44.75
1180.45,23.25,87.75,44.75
1180.95,23.25,87.75,44.5
1181.44,23.25,87.75,44.5
1181.95,23.25,87.75,44.5
1182.45,23.25,87.75,44.5
1182.94,23.25,87.75,44.5
1183.45,23.25,87.75,44.5
1183.95,23.25,87.75,44.5
1184.44,23.25,87.75,44.5
1184.95,23.25,87.75,44.5
1185.45,23.25,87.75,44.5
1185.94,23.25,87.75,44.5
1186.44,23.25,87.75,44.5
1186.95,23.25,87.75,44.5
1187.44,23.25,87.75,44.5
1187.94,23.25,87.75,44.25
1188.45,23.25,87.75,44.5
1188.94,23.25,87.75,44.5
1189.44,23.25,87.75,44.5
1189.95,23.25,87.75,44.5
1190.44,23.25,87.75,44.25
1190.94,23.25,87.75,44.25
1191.45,23.25,87.75,44.25
1191.94,23.25,87.75,44.25
1192.44,23.25,87.75,44.25
1192.95,23.25,87.75,44.25
1193.44,23.25,87.75,44.25
1193.94,23.25,87.75,44.25
1194.44,23.25,87.75,44.25
1194.94,23.25,87.75,44.25
1195.44,23.5,87.75,44.25
1195.94,23.25,87.75,44.25
1196.44,23.25,87.75,44.25
1196.94,23.25,87.75,44.25
1197.44,23.25,87.75,44.25
1197.94,23.25,87.75,44.25
1198.44,23.25,87.75,44.25
1198.94,23.25,87.75,44.25
1199.44,23.25,87.75,44.25
1199.94,23.25,87.75,44.25
1200.44,23.25,87.75,44.25
1200.94,23.25,87.5,44.25
1201.44,23.5,87.5,44.25
1201.94,23.25,87.75,44.25
1202.43,23.25,87.75,44
1202.94,23.25,87.75,44.25
1203.44,23.25,87.75,44.25
1203.93,23.5,87.5,44.25
1204.44,23.25,87.5,44
1204.94,23.25,87.5,44
1205.43,23.25,87.5,44
1205.94,23.25,87.5,44
1206.44,23.25,87.5,44
1206.93,23.25,87.5,44
1207.44,23.25,87.5,44
1207.94,23.25,87.5,44
1208.43,23.25,87.5,44
1208.94,23.25,87.5,44
1209.44,23.25,87.5,44
1209.93,23.25,87.5,44
1210.43,23.25,87.5,44
1210.94,23.25,87.5,44
1211.43,23.25,87.5,43.75
1211.93,23.25,87.5,43.75
1212.44,23.25,87.5,44
1212.93,23.25,87.5,43.75
1213.43,23.25,87.5,43.75
1213.94,23.25,87.5,44
1214.43,23.25,87.5,43.75
1214.93,23.25,87.5,43.75
1215.43,23.25,87.5,43.75
1215.93,23.25,87.5,43.75
1216.43,23.25,87.5,43.75
1216.93,23.25,87.5,43.75
1217.43,23.25,87.5,43.75
1217.93,23.25,87.5,43.75
1218.43,23.25,87.5,43.75
1218.93,23.25,87.25,43.75
1219.43,23.25,87.25,43.75
1219.93,23.25,87.25,43.75
1220.43,23.25,87.25,43.75
1220.93,23.25,87.25,43.5
1221.43,23.25,87.25,43.75
1221.93,23.25,87.25,43.75
1222.43,23.25,87.25,43.75
1222.93,23.25,87.25,43.75
1223.43,23.25,87.25,43.5
1223.93,23.25,87.25,43.5
1224.43,23.25,87.25,43.75
1224.92,23.25,87.25,43.5
1225.43,23.25,87.25,43.5
1225.93,23.25,87.25,43.5
1226.42,23.25,87.25,43.5
1226.93,23.25,87.25,43.5
1227.43,23.25,87.25,43.5
1227.92,23.25,87.25,43.5
1228.43,23.25,87.25,43.5
1228.93,23.25,87.25,43.5
1229.42,23.25,87.25,43.5
1229.93,23.25,87.25,43.5
1230.43,23.25,87.25,43.5
1230.92,23.25,87.25,43.5
1231.42,23.25,87.25,43.25
1231.93,23.25,87.25,43.5
1232.42,23.25,87.25,43.25
1232.92,23.25,87.25,43.25
1233.43,23.25,87.25,43.25
1233.92,23.25,87.25,43.25
1234.42,23.25,87.25,43.25
1234.93,23.25,87.25,43.5
1235.42,23.25,87.25,43.25
1235.92,23.25,87.25,43.25
1236.43,23.25,87.25,43.25
1236.92,23.25,87.25,43.25
1237.42,23.25,87.25,43.25
1237.92,23.25,87.25,43.25
1238.42,23.25,87.25,43.25
1238.92,23.25,87.25,43.25
1239.42,23.25,87.25,43.25
1239.92,23.25,87.25,43.25
1240.42,23.25,87.25,43.25
1240.92,23.25,87.25,43.25
1241.42,23.25,87.25,43
1241.92,23.25,87.25,43
1242.42,23.25,87.25,43.25
1242.92,23.25,87.25,43.25
1243.42,23.25,87.25,43
1243.92,23.25,87.25,43.25
1244.42,23.25,87.25,43
1244.92,23.25,87.25,43
1245.42,23.25,87.25,43
1245.91,23.25,87.25,43
1246.42,23.25,87,43
1246.92,23.5,87.25,43.25
1247.41,23.25,87.25,43
1247.92,23.25,87.25,43
1248.42,23.25,87.25,43
1248.91,23.25,87.25,43
1249.42,23.25,87,43
1249.92,23.25,87,43
1250.41,23.25,87,43
1250.92,23.25,87,43
1251.42,23.25,87,43
1251.91,23.25,87,43
1252.42,23.25,87,42.75
1252.92,23.25,87,43
1253.41,23.25,87,42.75
1253.91,23.5,87,42.75
1254.42,23.25,87,43
1254.91,23.5,87,42.75
1255.41,23.25,87,42.75
1255.92,23.25,87,42.75
1256.41,23.25,87,42.75
1256.91,23.5,87,42.75
1257.42,23.25,87,42.75
1257.91,23.25,87,42.75
1258.41,23.25,87,42.75
1258.91,23.25,87,42.75
1259.41,23.25,87,42.75
1259.91,23.25,87,42.75
1260.41,23.25,87,42.75
1260.91,23.25,87,42.75
1261.41,23.25,87,42.75
1261.91,23.25,87,42.75
1262.41,23.5,87,42.5
1262.91,23.25,87,42.5
1263.41,23.25,87,42.75
1263.91,23.25,87,42.75
1264.41,23.25,87,42.75
1264.91,23.25,87,42.75
1265.41,23.25,87,42.5
1265.91,23.25,87,42.5
1266.41,23.25,87,42.5
1266.9,23.25,87,42.5
1267.41,23.25,86.75,42.5
1267.91,23.25,86.75,42.5
1268.4,23.25,86.75,42.5
1268.91,23.25,86.75,42.5
1269.41,23.25,87,42.5
1269.9,23.25,86.75,42.5
1270.41,23.25,87,42.5
1270.91,23.25,87,42.5
1271.4,23.25,87,42.5
1271.91,23.25,86.75,42.5
1272.41,23.25,86.75,42.5
1272.9,23.25,86.75,42.5
1273.41,23.25,87,42.5
1273.91,23.25,87,42.5
1274.4,23.5,87,42.5
1274.9,23.25,86.75,42.5
1275.41,23.25,86.75,42.5
1275.9,23.25,86.75,42.5
1276.4,23.25,87,42.5
1276.91,23.25,86.75,42.5
1277.4,23.25,86.75,42.25
1277.9,23.25,86.75,42.25
1278.41,23.25,86.75,42.5
1278.9,23.25,86.75,42.25
1279.4,23.25,86.75,42.25
1279.91,23.25,86.75,42.25
1280.4,23.25,86.75,42.25
1280.9,23.25,86.75,42.25
1281.4,23.25,86.75,42.25
1281.9,23.25,86.75,42.25
1282.4,23.25,86.75,42.25
1282.9,23.25,86.75,42.5
1283.4,23.25,86.75,42.25
1283.9,23.25,86.75,42.25
1284.4,23.25,86.75,42.25
1284.9,23.25,86.75,42.25
1285.4,23.25,86.75,42.25
1285.9,23.25,86.75,42.25
1286.4,23.25,86.75,42.25
1286.9,23.25,86.75,42.25
1287.4,23.25,86.75,42.25
1287.9,23.25,86.75,42.25
1288.4,23.5,86.75,42
1288.9,23.25,86.75,42.25
1289.39,23.25,86.75,42.25
1289.9,23.25,86.75,42
1290.4,23.25,86.75,42.25
1290.89,23.25,86.75,42.25
1291.4,23.25,86.75,42
1291.9,23.25,86.75,42.25
1292.39,23.25,86.75,42
1292.9,23.25,86.75,42.25
1293.4,23.25,86.75,42.25
1293.89,23.25,86.75,42
1294.4,23.25,86.75,42
1294.9,23.25,86.75,42
1295.39,23.25,86.75,42
1295.9,23.25,86.75,42
1296.4,23.25,86.75,42
1296.89,23.25,86.75,42
1297.39,23.25,86.75,42
1297.9,23.25,86.75,42
1298.39,23.25,86.75,42
1298.89,23.25,86.75,42
1299.4,23.25,86.75,42
1299.89,23.25,86.75,42
1300.39,23.25,86.75,41.75
1300.9,23.25,86.75,42
1301.39,23.25,86.75,41.75
1301.89,23.25,86.75,41.75
1302.39,23.25,86.75,41.75
1302.89,23.25,86.75,41.75
1303.39,23.25,86.75,41.75
1303.89,23.25,86.75,42
1304.39,23.25,86.75,41.75
1304.89,23.25,86.75,41.75
1305.39,23.5,86.75,41.75
1305.89,23.25,86.75,41.75
1306.39,23.25,86.75,41.75
1306.89,23.25,86.75,41.75
1307.39,23.25,87,41.75
1307.89,23.25,86.75,41.75
1308.39,23.25,86.75,41.75
1308.89,23.25,86.75,41.75
1309.39,23.25,86.75,41.75
1309.89,23.25,86.75,41.75
1310.39,23.25,86.75,41.5
1310.89,23.25,86.75,41.75
1311.39,23.25,86.75,41.75
1311.88,23.25,86.75,41.5
1312.39,23.5,86.75,41.75
1312.89,23.25,86.75,41.75
1313.38,23.25,86.75,41.5
1313.89,23.25,86.75,41.5
1314.39,23.25,86.75,41.5
1314.88,23.25,86.75,41.5
1315.39,23.25,86.75,41.5
1315.89,23.25,86.75,41.75
1316.38,23.25,86.75,41.5
1316.89,23.25,86.75,41.5
1317.39,23.25,86.75,41.5
1317.88,23.25,86.75,41.5
1318.38,23.25,86.75,41.5
1318.89,23.25,86.75,41.5
1319.38,23.25,86.75,41.5
1319.88,23.25,86.75,41.5
1320.39,23.25,86.75,41.5
1320.88,23.25,86.75,41.5
1321.38,23.25,86.75,41.5
1321.89,23.25,86.75,41.5
1322.38,23.25,86.75,41.25
1322.88,23.25,86.75,41.25
1323.39,23.25,86.75,41.5
1323.88,23.25,86.75,41.25
1324.38,23.25,86.75,41.5
1324.88,23.25,86.75,41.5
1325.38,23.25,86.75,41.5
1325.88,23.25,86.75,41.25
1326.38,23.25,86.75,41.5
1326.88,23.25,86.75,41.5
1327.38,23.25,86.75,41.25
1327.88,23.25,86.5,41.25
1328.38,23.25,86.5,41.25
1328.88,23.25,86.75,41.25
1329.38,23.25,86.75,41.25
1329.88,23.25,86.75,41.25
1330.38,23.25,86.75,41.25
1330.88,23.25,86.5,41.25
1331.38,23.25,86.75,41.25
1331.88,23.25,86.5,41.25
1332.38,23.25,86.75,41.25
1332.88,23.25,86.5,41.25
1333.38,23.25,86.5,41.25
1333.88,23.25,86.5,41.25
1334.38,23.25,86.5,41.25
1334.88,23.25,86.5,41.25
1335.38,23.25,86.5,41.25
1335.88,23.25,86.5,41.25
1336.38,23.25,86.5,41
1336.88,23.25,86.5,41.25
1337.37,23.25,86.5,41.25
1337.88,23.25,86.5,41
1338.38,23.25,86.5,41.25
1338.87,23.25,86.5,41
1339.38,23.25,86.5,41
1339.88,23.25,86.5,41.25
1340.37,23.25,86.5,41
1340.88,23.25,86.5,41.25
1341.38,23.25,86.5,41.25
1341.87,23.25,86.5,41
1342.37,23.25,86.5,41
1342.88,23.25,86.5,41
1343.37,23.25,86.5,41
1343.87,23.25,86.5,41
1344.38,23.25,86.5,41.25
1344.87,23.25,86.5,41
1345.37,23.25,86.5,41
1345.88,23.25,86.5,41
1346.37,23.25,86.5,41
1346.87,23.25,86.5,41
1347.38,23.25,86.5,41
1347.87,23.25,86.5,41
1348.37,23.25,86.5,41
1348.87,23.25,86.5,41
1349.37,23.25,86.5,41
1349.87,23.25,86.5,41
1350.37,23.25,86.5,41
1350.87,23.25,86.5,41
1351.37,23.25,86.5,40.75
1351.87,23.25,86.25,41
1352.37,23.25,86.5,40.75
1352.87,23.25,86.5,41
1353.37,23.25,86.25,40.75
1353.87,23.25,86.5,41
1354.37,23.25,86.25,40.75
1354.87,23.25,86.25,40.75
1355.37,23.25,86.25,41
1355.87,23.25,86.25,40.75
1356.37,23.25,86.25,40.75
1356.86,23.25,86.25,40.75
1357.37,23.25,86.25,40.75
1357.87,23.25,86.25,40.75
1358.36,23.25,86.25,40.75
1358.87,23.25,86.25,40.75
1359.37,23.25,86.25,40.75
1359.86,23.25,86.25,40.75
1360.37,23.25,86.25,40.75
1360.87,23.25,86.25,40.75
1361.36,23.25,86.25,40.5
1361.87,23.25,86.25,40.5
1362.37,23.25,86.25,40.75
1362.86,23.25,86.25,40.75
1363.36,23.25,86.25,40.5
1363.87,23.25,86.25,40.75
1364.36,23.25,86.25,40.5
1364.86,23.25,86.25,40.5
1365.37,23.25,86.25,40.75
1365.86,23.25,86.25,40.5
1366.36,23.25,86.25,40.5
1366.87,23.25,86.25,40.75
1367.36,23.25,86.25,40.5
1367.86,23.25,86.25,40.5
1368.36,23.25,86.25,40.5
1368.86,23.25,86.25,40.5
1369.36,23.25,86.25,40.5
1369.86,23.25,86.25,40.5
1370.36,23.25,86.25,40.5
1370.86,23.25,86.25,40.5
1371.36,23.25,86.25,40.5
1371.86,23.25,86.25,40.5
1372.36,23.25,86.25,40.5
1372.86,23.25,86.25,40.5
1373.36,23.25,86.25,40.25
1373.86,23.25,86.25,40.5
1374.36,23.25,86.25,40.5
1374.86,23.25,86.25,40.5
1375.36,23.25,86.25,40.25
1375.86,23.25,86.25,40.5
1376.36,23.25,86.25,40.5
1376.86,23.25,86.25,40.25
1377.36,23.25,86,40.25
1377.86,23.25,86,40.25
1378.36,23.25,86.25,40.25
1378.86,23.25,86,40.25
1379.36,23.25,86,40.25
1379.86,23.25,86,40.25
1380.36,23.25,86,40.25
1380.85,23.25,86,40.25
1381.36,23.25,86,40.25
1381.86,23.25,86,40.25
1382.35,23.25,86,40.25
1382.86,23.25,86,40.25
1383.36,23.25,86,40.25
1383.85,23.25,86,40.25
1384.36,23.25,86,40.25
1384.86,23.25,86,40.25
1385.35,23.25,86,40.25
1385.85,23.25,86.25,40.25
1386.36,23.25,86,40.25
1386.85,23.25,86,40.25
1387.35,23.25,86,40
1387.86,23.25,86.25,40.25
1388.35,23.25,86,40.25
1388.85,23.25,86,40
1389.36,23.25,86.25,40.25
1389.85,23.25,86,40
1390.35,23.25,86,40
1390.86,23.25,86,40
1391.35,23.25,86,40
1391.85,23.25,86,40
1392.35,23.25,86,40.25
1392.85,23.25,86,40
1393.35,23.25,86,40
1393.85,23.25,86,40.25
1394.35,23.25,86.25,40
1394.85,23.25,86,40
1395.35,23.25,86,40.25
1395.85,23.25,86,40
1396.35,23.25,86,40
1396.85,23.25,86.25,40.25
1397.34,23.25,86.25,40
1397.85,23.25,86,40
1398.35,23.25,86,40
1398.85,23.25,86,40
1399.35,23.25,86,40
1399.85,23.25,86,40
1400.34,23.25,86,40
1400.85,23.25,86,39.75
1401.35,23.25,86,40
1401.84,23.25,86,40
1402.35,23.25,86,39.75
1402.85,23.25,86,40
1403.34,23.25,86,39.75
1403.85,23.25,86,39.75
1404.35,23.25,86,39.75
1404.84,23.25,86,40
1405.34,23.25,86,39.75
1405.85,23.5,86,39.75
1406.34,23.25,86,39.75
1406.84,23.25,86,39.75
1407.35,23.25,86,39.75
1407.84,23.25,86,39.75
1408.34,23.25,86,39.75
1408.85,23.25,86,39.75
1409.34,23.25,86,39.75
1409.84,23.5,86,39.75
1410.34,23.25,86,39.75
1410.84,23.5,86,39.75
1411.34,23.25,86,39.75
1411.84,23.25,86,39.75
1412.34,23.25,86,39.75
1412.84,23.25,86,39.75
1413.34,23.25,85.75,39.75
1413.84,23.25,85.75,39.75
1414.34,23.25,85.75,39.75
1414.84,23.25,85.75,39.75
1415.34,23.25,85.75,39.75
1415.84,23.25,85.5,39.75
1416.34,23.25,85.75,39.75
1416.84,23.25,85.75,39.75
1417.34,23.25,85.75,39.75
1417.84,23.25,85.75,39.75
1418.34,23.25,85.75,39.5
1418.84,23.25,85.75,39.5
1419.34,23.5,85.75,39.75
1419.84,23.25,85.75,39.5
1420.34,23.25,85.75,39.5
1420.84,23.25,85.75,39.5
1421.34,23.25,85.75,39.5
1421.84,23.25,85.75,39.5
1422.34,23.25,85.75,39.5
1422.83,23.25,85.75,39.5
1423.34,23.25,86,39.5
1423.84,23.25,85.75,39.5
1424.33,23.25,86,39.5
1424.84,23.25,85.75,39.5
1425.34,23.25,86,39.5
1425.83,23.25,85.75,39.5
1426.34,23.25,85.75,39.5
1426.84,23.25,85.75,39.5
1427.33,23.25,85.75,39.5
1427.83,23.25,85.75,39.5
1428.34,23.5,85.75,39.5
1428.83,23.25,86,39.5
1429.33,23.25,85.75,39.5
1429.84,23.5,86,39.5
1430.33,23.25,85.75,39.5
1430.83,23.25,85.75,39.25
1431.34,23.25,85.75,39.5
1431.83,23.25,85.75,39.5
1432.33,23.25,85.75,39.5
1432.84,23.25,85.75,39.5
1433.33,23.25,85.75,39.5
1433.83,23.25,85.75,39.5
1434.33,23.25,85.75,39.25
1434.83,23.25,85.75,39.25
1435.33,23.25,85.75,39.25
1435.83,23.25,85.75,39.5
1436.33,23.25,85.75,39.25
1436.83,23.25,85.75,39.25
1437.33,23.25,85.75,39.5
1437.83,23.25,85.75,39.25
1438.33,23.25,85.75,39.25
1438.83,23.25,85.75,39.25
1439.33,23.25,85.75,39.25
1439.83,23.25,85.5,39.25
1440.33,23.25,85.75,39.25
1440.82,23.25,85.75,39.25
1441.33,23.25,85.75,39.25
1441.83,23.25,85.75,39.25
1442.32,23.25,85.75,39.25
1442.83,23.25,85.75,39.25
1443.33,23.25,85.75,39.25
1443.82,23.25,85.75,39.25
1444.33,23.25,85.75,39
1444.83,23.25,85.75,39.25
1445.32,23.25,85.75,39
1445.83,23.25,85.75,39.25
1446.33,23.25,85.75,39.25
1446.82,23.25,85.75,39.25
1447.33,23.25,85.75,39
1447.83,23.25,85.75,39.25
1448.32,23.25,85.75,39
1448.82,23.25,85.75,39
1449.33,23.25,85.75,39.25
1449.82,23.25,85.75,39
1450.32,23.25,85.75,39
1450.83,23.25,85.5,39
1451.32,23.25,85.75,39
1451.82,23.25,85.75,39
1452.33,23.25,85.75,39
1452.82,23.25,85.75,39
1453.32,23.25,85.5,39
1453.82,23.25,85.5,39
1454.32,23.25,85.5,39
1454.82,23.25,85.5,39
1455.32,23.25,85.5,39
1455.82,23.25,85.5,39
1456.32,23.25,85.5,38.75
1456.82,23.25,85.5,39
1457.32,23.25,85.5,39
1457.82,23.25,85.5,38.75
1458.32,23.25,85.5,39
1458.82,23.25,85.5,39
1459.32,23.25,85.5,39
1459.82,23.25,85.5,39
1460.32,23.25,85.5,39
1460.82,23.25,85.5,38.75
1461.32,23.25,85.5,39
1461.82,23.25,85.5,38.75
1462.32,23.25,85.5,38.75
1462.82,23.25,85.5,38.75
1463.32,23.25,85.5,38.75
1463.82,23.25,85.5,38.75
1464.32,23.25,85.5,39
1464.82,23.25,85.5,38.75
1465.32,23.25,85.5,38.75
1465.82,23.25,85.5,38.75
1466.31,23.25,85.5,38.75
1466.82,23.25,85.5,38.75
1467.32,23.25,85.5,38.75
1467.81,23.25,85.5,38.75
1468.32,23.25,85.5,38.75
1468.82,23.25,85.5,38.75
1469.31,23.25,85.5,38.75
1469.82,23.25,85.5,38.5
1470.32,23.25,85.5,38.75
1470.81,23.25,85.5,38.75
1471.31,23.5,85.5,38.75
1471.82,23.25,85.5,38.75
1472.31,23.25,85.5,38.75
1472.81,23.25,85.5,38.75
1473.32,23.25,85.5,38.75
1473.81,23.25,85.5,38.75
1474.31,23.25,85.5,38.5
1474.82,23.25,85.5,38.75
1475.31,23.25,85.5,38.75
1475.81,23.25,85.25,38.5
1476.32,23.25,85.25,38.75
1476.81,23.25,85.25,38.5
1477.31,23.25,85.25,38.5
1477.81,23.25,85.25,38.5
1478.31,23.25,85.25,38.5
1478.81,23.25,85.25,38.5
1479.31,23.25,85.25,38.75
1479.81,23.25,85.25,38.5
1480.31,23.25,85.25,38.5
1480.81,23.25,85.25,38.5
1481.31,23.25,85.25,38.5
1481.81,23.25,85.25,38.5
1482.31,23.25,85.25,38.5
